sample_id,mode,encryption_algo,dh_group,pfs,ip_version,traffic_type,avg_packet_size_bytes,packet_rate_per_sec,session_duration_sec,burstiness_index,ike_handshake_time_ms,security_verdict,risk_score
TRN06246,Tunnel,DES,modp1536(5),Off,IPv6,whatsapp_msg,105.3,5.9,0.5,0.19,107.1,Weak,8.4
TRN07218,Transport,3DES,modp6144(17),Off,IPv4,video_streaming,1233.3,76.7,1029.4,0.74,119.1,Medium,3.4
TRN06435,Transport,AES-128,modp1024(2),Off,IPv4,whatsapp_msg,173.6,9.2,6.7,0.23,159.1,Weak,10.0
TRN06935,Tunnel,AES-256-GCM,modp6144(17),On,IPv6,web_browsing,406.4,6.4,0.5,0.62,167.3,Strong,0.8
TRN00736,Tunnel,AES-256-GCM,modp1536(5),On,IPv4,whatsapp_msg,165.9,2.6,0.5,0.37,108.4,Medium,3.6
TRN04401,Tunnel,AES-128,modp4096(16),Off,IPv6,voip,150.5,41.4,0.5,0.18,168.8,Medium,7.1
TRN01441,Transport,AES-192,modp3072(15),Off,IPv4,voip,142.1,39.3,924.0,0.29,130.7,Medium,4.0
TRN08770,Transport,AES-256,modp4096(16),On,IPv6,web_browsing,473.6,17.7,18.9,0.36,231.9,Strong,1.4
TRN08582,Tunnel,3DES,modp6144(17),On,IPv4,file_transfer,1402.9,106.9,222.2,0.94,258.5,Medium,3.4
TRN02876,Tunnel,AES-256-GCM,modp3072(15),On,IPv6,web_browsing,347.2,11.2,19.6,0.48,195.4,Strong,1.4
TRN03987,Transport,AES-128,modp6144(17),On,IPv6,file_transfer,1386.9,97.4,140.6,0.69,181.6,Strong,1.7
TRN00917,Transport,AES-256,modp3072(15),Off,IPv4,video_streaming,1085.9,90.4,110.1,0.4,201.5,Strong,2.4
TRN08200,Tunnel,AES-192,modp8192(21),On,IPv4,icmp,71.2,1.5,9.4,0.04,184.8,Strong,1.2
TRN07637,Tunnel,AES-256-GCM,modp1024(2),On,IPv4,web_browsing,563.6,14.2,4.5,0.45,166.4,Medium,3.6
TRN04090,Transport,DES,modp4096(16),Off,IPv4,web_browsing,409.3,10.1,0.5,0.34,192.8,Medium,4.6
TRN08625,Tunnel,AES-128,modp1536(5),On,IPv6,video_streaming,1249.8,91.1,572.5,0.66,139.5,Weak,8.5
TRN07646,Transport,AES-256,modp2048(14),Off,IPv6,icmp,50.3,2.0,7.5,0.0,121.3,Medium,4.6
TRN02773,Tunnel,AES-192,modp1024(2),Off,IPv4,dns_query,83.2,4.1,0.5,0.12,159.7,Weak,8.9
TRN01625,Transport,AES-192,modp768(1),Off,IPv6,dns_query,82.4,4.3,1.6,0.12,105.5,Weak,9.3
TRN07757,Transport,AES-192,modp3072(15),Off,IPv4,web_browsing,517.7,13.7,0.5,0.73,205.8,Medium,5.0
TRN00822,Transport,3DES,modp768(1),On,IPv6,web_browsing,537.6,10.6,7.5,0.57,39.4,Weak,7.9
TRN01368,Tunnel,AES-256-GCM,modp4096(16),Off,IPv4,icmp,50.5,2.5,24.5,0.04,75.5,Strong,2.4
TRN03713,Tunnel,AES-256,modp6144(17),On,IPv4,voip,98.3,54.1,474.9,0.29,116.2,Strong,2.2
TRN08866,Transport,AES-128,modp2048(14),Off,IPv6,web_browsing,360.6,20.4,30.2,0.55,169.7,Medium,4.1
TRN01389,Transport,3DES,modp1536(5),Off,IPv4,web_browsing,248.7,16.3,46.1,0.28,184.1,Weak,8.1
TRN00851,Transport,AES-192,modp768(1),On,IPv4,dns_query,87.1,3.0,4.4,0.09,167.1,Weak,7.2
TRN01001,Tunnel,AES-256,modp4096(16),Off,IPv4,file_transfer,1371.0,124.8,291.0,0.8,86.4,Strong,2.1
TRN08842,Transport,AES-128,modp6144(17),Off,IPv4,web_browsing,312.7,11.5,41.6,0.52,231.0,Medium,6.0
TRN07464,Tunnel,DES,modp8192(21),On,IPv4,email,331.0,10.8,4.3,0.31,152.1,Medium,4.7
TRN04115,Tunnel,AES-256,modp2048(14),On,IPv6,video_streaming,1017.4,105.8,0.5,0.62,128.9,Medium,4.3
TRN01638,Transport,AES-128,modp8192(21),Off,IPv4,web_browsing,412.3,11.1,34.8,0.26,243.2,Strong,2.3
TRN01668,Tunnel,AES-256-GCM,modp1024(2),Off,IPv6,web_browsing,284.6,18.4,36.3,0.29,219.5,Medium,4.8
TRN04590,Transport,AES-256-GCM,modp8192(21),On,IPv4,voip,115.5,29.5,385.1,0.19,181.2,Strong,1.9
TRN03174,Tunnel,AES-256-GCM,modp4096(16),On,IPv4,voip,124.3,41.6,0.5,0.24,72.2,Strong,2.7
TRN08706,Tunnel,AES-256,modp1024(2),On,IPv4,email,690.8,4.5,0.5,0.23,8.0,Medium,5.7
TRN01348,Tunnel,AES-256,modp2048(14),Off,IPv6,whatsapp_msg,171.2,7.0,0.5,0.28,67.9,Medium,6.8
TRN07643,Tunnel,3DES,modp3072(15),On,IPv6,web_browsing,503.2,22.3,0.5,0.6,161.2,Medium,3.1
TRN03231,Transport,AES-256-GCM,modp6144(17),On,IPv6,icmp,52.7,2.0,3.6,0.05,94.6,Strong,1.4
TRN08125,Tunnel,AES-192,modp3072(15),Off,IPv4,whatsapp_msg,195.4,6.6,0.5,0.25,126.4,Medium,3.5
TRN08895,Tunnel,AES-192,modp6144(17),Off,IPv6,voip,140.2,42.1,0.5,0.16,203.2,Strong,0.3
TRN07529,Transport,DES,modp1536(5),Off,IPv6,file_transfer,1399.8,130.5,38.2,0.8,136.7,Weak,9.6
TRN04784,Tunnel,AES-128,modp2048(14),Off,IPv6,whatsapp_msg,128.7,5.8,0.5,0.21,148.2,Medium,6.0
TRN07648,Transport,3DES,modp1536(5),On,IPv4,email,444.7,5.1,0.5,0.38,130.1,Weak,7.5
TRN03233,Tunnel,AES-256-GCM,modp4096(16),Off,IPv6,email,763.9,9.4,6.2,0.31,92.5,Strong,1.3
TRN05705,Transport,AES-192,modp3072(15),On,IPv4,video_streaming,880.1,94.7,0.5,0.57,129.0,Strong,1.7
TRN08592,Tunnel,3DES,modp1536(5),On,IPv4,dns_query,74.8,2.8,1.7,0.09,133.7,Weak,8.5
TRN00704,Transport,AES-256-GCM,modp4096(16),On,IPv4,whatsapp_msg,156.5,6.3,0.5,0.4,102.8,Strong,0.9
TRN05106,Tunnel,3DES,modp768(1),Off,IPv4,voip,115.6,46.5,59.4,0.28,177.5,Weak,7.0
TRN07803,Tunnel,3DES,modp768(1),Off,IPv6,web_browsing,351.4,15.8,26.6,0.36,107.1,Weak,9.7
TRN03292,Transport,AES-256,modp4096(16),Off,IPv4,dns_query,90.0,2.0,0.5,0.06,143.4,Strong,0.4
TRN03674,Tunnel,AES-192,modp768(1),On,IPv4,web_browsing,349.9,15.7,0.5,0.55,184.1,Weak,8.1
TRN02409,Tunnel,AES-256,modp4096(16),Off,IPv4,dns_query,90.3,2.8,0.5,0.12,124.1,Strong,2.2
TRN08619,Transport,DES,modp4096(16),Off,IPv4,voip,99.6,48.8,0.5,0.19,138.4,Medium,4.6
TRN01328,Transport,AES-192,modp1024(2),On,IPv4,email,669.6,11.6,11.5,0.21,227.6,Weak,8.5
TRN08665,Transport,AES-192,modp1536(5),On,IPv6,email,295.8,9.1,0.5,0.28,86.6,Medium,4.6
TRN05774,Transport,AES-128,modp2048(14),On,IPv6,video_streaming,1241.7,107.3,314.2,0.59,162.9,Medium,5.1
TRN06096,Transport,AES-128,modp3072(15),Off,IPv4,voip,119.1,46.2,654.3,0.19,185.1,Medium,5.4
TRN05407,Transport,AES-128,modp3072(15),Off,IPv4,video_streaming,1137.7,72.6,31.7,0.77,136.0,Medium,4.4
TRN08022,Transport,3DES,modp4096(16),On,IPv6,voip,99.7,57.9,0.5,0.2,62.5,Medium,3.0
TRN06084,Transport,DES,modp768(1),Off,IPv4,dns_query,89.5,4.0,0.5,0.07,128.4,Weak,10.0
TRN04910,Transport,DES,modp768(1),On,IPv4,whatsapp_msg,139.2,5.2,0.5,0.22,203.2,Weak,9.4
TRN04441,Transport,AES-128,modp768(1),Off,IPv6,voip,107.2,34.2,0.5,0.22,110.8,Weak,8.3
TRN08802,Transport,AES-192,modp8192(21),Off,IPv6,web_browsing,481.9,13.4,44.5,0.6,180.1,Strong,0.8
TRN00987,Tunnel,AES-256-GCM,modp6144(17),On,IPv4,file_transfer,1390.3,99.0,0.5,0.76,149.3,Strong,0.6
TRN07771,Tunnel,AES-256,modp6144(17),Off,IPv4,file_transfer,1470.8,104.2,589.5,0.7,152.8,Strong,1.5
TRN03953,Tunnel,AES-256-GCM,modp2048(14),On,IPv4,email,682.9,3.8,0.5,0.36,157.4,Strong,2.3
TRN08303,Transport,AES-192,modp1024(2),Off,IPv4,icmp,65.3,2.1,3.5,0.03,111.9,Weak,6.4
TRN08100,Tunnel,AES-192,modp1024(2),Off,IPv4,whatsapp_msg,150.1,5.2,6.7,0.17,117.2,Weak,8.5
TRN04050,Transport,DES,modp8192(21),Off,IPv6,video_streaming,1177.4,79.5,0.5,0.76,126.1,Medium,6.8
TRN06258,Tunnel,AES-256,modp4096(16),Off,IPv4,whatsapp_msg,114.7,8.0,0.5,0.13,144.6,Strong,2.7
TRN03486,Transport,AES-256,modp768(1),Off,IPv6,whatsapp_msg,164.5,7.5,0.5,0.25,189.1,Weak,8.7
TRN06090,Transport,AES-256,modp8192(21),On,IPv4,file_transfer,1539.0,127.2,181.3,0.75,166.3,Strong,1.7
TRN02475,Tunnel,AES-192,modp4096(16),On,IPv6,whatsapp_msg,138.4,4.7,5.1,0.19,34.1,Strong,3.2
TRN05239,Tunnel,AES-192,modp1536(5),Off,IPv6,icmp,61.6,1.5,6.6,0.08,237.1,Medium,4.8
TRN06455,Tunnel,AES-256-GCM,modp4096(16),Off,IPv4,video_streaming,1275.9,90.4,1333.4,0.56,78.4,Strong,1.4
TRN03874,Tunnel,AES-256-GCM,modp1024(2),On,IPv6,email,500.5,7.5,11.0,0.22,188.3,Medium,6.1
TRN01199,Transport,3DES,modp1024(2),Off,IPv6,dns_query,89.4,4.7,0.5,0.08,146.2,Weak,9.2
TRN04182,Tunnel,AES-256-GCM,modp1536(5),On,IPv6,web_browsing,297.2,14.1,26.7,0.54,74.1,Medium,5.6
TRN01519,Tunnel,AES-256,modp3072(15),On,IPv6,web_browsing,346.4,20.1,57.1,0.42,182.0,Strong,0.3
TRN08116,Transport,DES,modp4096(16),Off,IPv4,email,735.5,2.7,34.2,0.26,162.9,Medium,6.1
TRN05478,Tunnel,AES-128,modp768(1),Off,IPv6,email,624.8,7.3,10.3,0.32,117.7,Weak,8.9
TRN06813,Tunnel,AES-128,modp1024(2),Off,IPv6,voip,124.8,41.1,29.8,0.2,161.1,Weak,9.1
TRN01800,Tunnel,DES,modp8192(21),Off,IPv4,icmp,52.9,2.1,4.1,0.07,169.7,Medium,3.9
TRN01015,Tunnel,AES-256-GCM,modp3072(15),Off,IPv4,icmp,50.7,1.9,13.0,0.07,146.8,Strong,1.6
TRN00129,Tunnel,DES,modp2048(14),Off,IPv6,email,665.7,8.1,0.5,0.4,196.1,Weak,8.2
TRN01365,Tunnel,DES,modp8192(21),On,IPv6,whatsapp_msg,125.6,3.6,0.6,0.22,138.0,Medium,6.6
TRN07538,Tunnel,AES-256,modp8192(21),On,IPv6,icmp,48.8,2.9,30.5,0.06,157.6,Strong,2.3
TRN04471,Tunnel,AES-256-GCM,modp6144(17),On,IPv4,video_streaming,1316.5,106.1,341.7,0.66,141.8,Strong,0.7
TRN00892,Tunnel,AES-128,modp1536(5),On,IPv6,dns_query,89.0,2.5,0.5,0.1,231.2,Weak,8.1
TRN02794,Tunnel,AES-256-GCM,modp1024(2),On,IPv6,voip,127.6,48.1,0.5,0.23,121.9,Medium,5.2
TRN01970,Tunnel,AES-256,modp4096(16),Off,IPv4,video_streaming,1032.7,87.6,0.5,0.52,149.0,Strong,1.2
TRN05456,Tunnel,DES,modp3072(15),Off,IPv6,video_streaming,905.1,81.7,567.3,0.54,206.2,Weak,9.0
TRN04404,Transport,AES-256-GCM,modp3072(15),Off,IPv4,video_streaming,1330.5,65.6,39.2,0.42,68.7,Strong,1.5
TRN05758,Tunnel,AES-192,modp2048(14),Off,IPv4,web_browsing,367.6,16.0,19.7,0.43,198.3,Medium,5.9
TRN06528,Transport,AES-256,modp1024(2),Off,IPv6,video_streaming,1437.0,83.7,681.3,0.68,145.3,Medium,3.5
TRN06295,Transport,AES-192,modp3072(15),On,IPv6,voip,120.2,53.0,444.3,0.25,129.8,Strong,2.0
TRN03924,Tunnel,AES-128,modp1024(2),Off,IPv4,whatsapp_msg,184.0,6.7,7.5,0.28,187.5,Weak,8.9
TRN05414,Tunnel,AES-192,modp3072(15),On,IPv6,video_streaming,1142.1,115.4,0.5,0.64,153.4,Strong,0.4
TRN08292,Tunnel,3DES,modp3072(15),Off,IPv4,dns_query,83.7,2.6,4.3,0.09,72.3,Medium,6.3
TRN03250,Transport,DES,modp3072(15),Off,IPv6,dns_query,57.9,4.0,2.4,0.12,187.8,Weak,7.7
TRN06571,Transport,AES-256,modp768(1),On,IPv6,file_transfer,1555.0,103.1,0.5,0.99,76.2,Weak,9.0
TRN06639,Tunnel,AES-256-GCM,modp2048(14),Off,IPv4,dns_query,79.3,2.9,0.5,0.08,178.3,Medium,3.1
TRN08243,Transport,DES,modp8192(21),Off,IPv4,voip,123.7,27.2,451.9,0.21,177.0,Medium,4.1
TRN01209,Transport,AES-192,modp8192(21),On,IPv6,dns_query,81.3,2.3,0.5,0.1,73.9,Strong,2.9
TRN03869,Transport,DES,modp768(1),Off,IPv6,file_transfer,1460.2,123.9,284.7,0.71,201.6,Weak,9.7
TRN08498,Transport,AES-256,modp6144(17),Off,IPv6,web_browsing,297.0,13.7,15.6,0.61,166.6,Strong,2.3
TRN04066,Transport,DES,modp3072(15),Off,IPv4,whatsapp_msg,185.8,8.8,8.3,0.35,143.4,Weak,7.1
TRN08273,Tunnel,AES-192,modp1024(2),Off,IPv6,email,549.8,8.6,20.3,0.37,81.9,Weak,9.1
TRN07432,Tunnel,3DES,modp4096(16),On,IPv4,file_transfer,1394.7,130.0,0.5,1.0,188.2,Medium,3.0
TRN01240,Tunnel,AES-128,modp6144(17),On,IPv6,video_streaming,1165.8,93.2,927.2,0.41,93.1,Strong,1.0
TRN02290,Tunnel,AES-256,modp6144(17),Off,IPv6,icmp,50.9,2.0,4.0,0.06,53.3,Strong,0.3
TRN02741,Tunnel,AES-192,modp2048(14),On,IPv4,whatsapp_msg,177.7,10.1,14.7,0.26,104.1,Medium,5.6
TRN00276,Transport,AES-256,modp2048(14),On,IPv6,web_browsing,411.2,21.5,22.2,0.54,100.1,Strong,1.8
TRN04586,Transport,AES-256-GCM,modp768(1),On,IPv4,icmp,77.3,1.4,8.1,0.04,184.0,Medium,4.9
TRN01036,Transport,AES-192,modp8192(21),On,IPv4,web_browsing,241.2,14.2,43.2,0.76,155.6,Strong,1.9
TRN01230,Transport,AES-256-GCM,modp8192(21),Off,IPv6,video_streaming,1011.2,97.6,0.5,0.63,80.1,Strong,1.7
TRN06835,Tunnel,3DES,modp1024(2),Off,IPv6,voip,134.9,59.9,425.6,0.22,135.8,Weak,8.8
TRN01009,Transport,DES,modp3072(15),On,IPv4,icmp,58.6,2.6,0.5,0.02,127.4,Weak,8.6
TRN07977,Transport,3DES,modp768(1),On,IPv4,voip,89.7,48.1,336.9,0.17,153.6,Weak,8.6
TRN05179,Transport,3DES,modp8192(21),On,IPv4,voip,111.8,36.5,0.5,0.29,193.2,Strong,3.4
TRN03829,Tunnel,3DES,modp6144(17),On,IPv6,icmp,62.0,2.5,12.2,0.04,211.5,Medium,4.8
TRN02533,Transport,AES-128,modp1536(5),On,IPv6,icmp,53.6,3.5,0.5,0.07,205.1,Weak,7.5
TRN04294,Transport,AES-128,modp1024(2),Off,IPv6,dns_query,49.6,2.0,0.5,0.08,272.8,Weak,7.4
TRN01059,Tunnel,AES-256-GCM,modp1024(2),Off,IPv6,voip,134.3,41.3,0.5,0.25,143.4,Medium,5.1
TRN06263,Transport,AES-256-GCM,modp1536(5),Off,IPv4,email,498.2,4.8,0.5,0.43,135.5,Medium,5.0
TRN07277,Transport,AES-128,modp768(1),Off,IPv4,video_streaming,722.9,94.9,0.5,0.7,128.3,Weak,9.2
TRN00282,Tunnel,AES-128,modp3072(15),On,IPv6,icmp,59.4,2.2,14.2,0.01,150.3,Medium,6.2
TRN01044,Transport,AES-256-GCM,modp1024(2),Off,IPv4,whatsapp_msg,143.3,10.9,4.4,0.26,232.3,Medium,4.7
TRN01317,Transport,AES-256-GCM,modp768(1),On,IPv4,whatsapp_msg,159.1,6.6,12.0,0.17,137.2,Medium,4.0
TRN06655,Transport,AES-128,modp8192(21),Off,IPv6,web_browsing,381.1,10.8,0.5,0.36,141.3,Strong,1.9
TRN00969,Tunnel,3DES,modp3072(15),Off,IPv6,web_browsing,379.7,22.0,54.1,0.56,166.0,Weak,8.6
TRN02382,Tunnel,AES-192,modp8192(21),Off,IPv6,dns_query,76.2,2.6,3.5,0.1,53.3,Strong,2.0
TRN07809,Tunnel,AES-128,modp2048(14),On,IPv6,file_transfer,1458.7,117.2,0.5,0.88,115.1,Medium,3.1
TRN01940,Tunnel,AES-256-GCM,modp8192(21),On,IPv4,whatsapp_msg,132.2,4.9,4.9,0.11,189.4,Strong,2.9
TRN07046,Tunnel,AES-256,modp1536(5),Off,IPv4,email,487.1,12.9,8.7,0.08,221.0,Medium,3.4
TRN01275,Transport,AES-256-GCM,modp8192(21),Off,IPv4,email,448.8,5.3,4.4,0.2,86.8,Strong,1.8
TRN00620,Transport,AES-256-GCM,modp2048(14),On,IPv6,web_browsing,487.1,12.4,0.5,0.48,86.1,Strong,0.3
TRN07121,Tunnel,AES-128,modp1536(5),Off,IPv4,icmp,65.9,1.6,0.5,0.03,179.6,Weak,8.6
TRN01743,Transport,DES,modp4096(16),Off,IPv6,file_transfer,1394.8,115.5,148.6,0.57,183.2,Medium,5.2
TRN01391,Tunnel,AES-256,modp2048(14),On,IPv4,file_transfer,1405.2,103.1,147.2,0.89,117.6,Medium,3.9
TRN07970,Tunnel,AES-192,modp2048(14),Off,IPv6,file_transfer,1399.3,138.2,0.5,0.69,183.6,Medium,3.5
TRN05944,Tunnel,3DES,modp4096(16),Off,IPv6,whatsapp_msg,153.2,6.1,5.2,0.17,137.9,Medium,5.4
TRN01580,Tunnel,AES-256,modp6144(17),On,IPv4,voip,140.5,28.2,0.5,0.24,183.2,Strong,0.8
TRN01656,Tunnel,AES-192,modp6144(17),On,IPv4,video_streaming,1320.4,99.2,1053.3,0.71,134.2,Strong,2.2
TRN03569,Transport,AES-192,modp8192(21),Off,IPv6,email,484.7,4.7,4.1,0.38,149.1,Strong,2.7
TRN02353,Transport,AES-192,modp3072(15),Off,IPv4,file_transfer,1390.1,121.9,116.3,0.8,169.6,Medium,3.5
TRN02213,Tunnel,3DES,modp3072(15),On,IPv6,video_streaming,1065.4,95.0,15.3,0.74,212.1,Medium,5.6
TRN06117,Transport,AES-128,modp768(1),On,IPv4,icmp,78.2,2.1,6.5,0.04,222.8,Weak,9.4
TRN08973,Transport,AES-256-GCM,modp4096(16),On,IPv6,voip,117.6,39.4,0.5,0.1,195.9,Strong,1.0
TRN06053,Transport,AES-128,modp4096(16),On,IPv6,video_streaming,1022.9,73.2,0.5,0.6,217.3,Medium,4.3
TRN03179,Transport,DES,modp1536(5),On,IPv4,video_streaming,1395.4,112.5,112.0,0.68,182.7,Weak,6.4
TRN03193,Transport,DES,modp3072(15),Off,IPv4,voip,137.5,39.2,542.8,0.15,110.9,Weak,6.6
TRN01308,Tunnel,AES-128,modp1536(5),On,IPv6,web_browsing,467.2,13.2,4.1,0.67,153.4,Weak,8.5
TRN06100,Tunnel,AES-256,modp768(1),On,IPv6,icmp,56.5,2.7,4.2,0.04,157.4,Medium,6.3
TRN00576,Transport,AES-128,modp1536(5),On,IPv6,file_transfer,1465.4,146.6,0.5,0.75,120.3,Medium,6.3
TRN02361,Tunnel,AES-256-GCM,modp1536(5),Off,IPv6,dns_query,63.3,2.5,1.2,0.1,139.4,Medium,6.8
TRN06657,Tunnel,3DES,modp4096(16),On,IPv4,whatsapp_msg,124.1,2.4,4.7,0.28,123.7,Medium,5.7
TRN05803,Transport,AES-128,modp768(1),On,IPv6,email,728.8,13.8,1.8,0.39,196.5,Weak,8.4
TRN07708,Tunnel,AES-256,modp1024(2),Off,IPv6,voip,98.3,37.2,370.0,0.18,146.4,Weak,9.7
TRN07380,Tunnel,3DES,modp1536(5),Off,IPv4,email,527.6,10.4,8.4,0.28,174.7,Weak,9.9
TRN01281,Tunnel,DES,modp4096(16),Off,IPv6,icmp,69.0,2.0,25.5,0.08,110.9,Medium,6.4
TRN07964,Tunnel,AES-128,modp4096(16),Off,IPv4,whatsapp_msg,162.3,9.6,0.5,0.25,185.0,Medium,5.0
TRN04958,Transport,AES-128,modp6144(17),Off,IPv6,email,542.1,12.0,14.9,0.28,176.8,Medium,4.0
TRN08095,Transport,3DES,modp6144(17),Off,IPv6,file_transfer,1370.5,117.1,0.5,0.75,220.5,Medium,4.1
TRN05898,Transport,AES-256,modp8192(21),Off,IPv4,voip,93.4,51.6,0.5,0.17,99.3,Strong,0.8
TRN05725,Transport,AES-256-GCM,modp6144(17),Off,IPv6,video_streaming,1038.9,86.9,0.5,0.53,95.5,Strong,1.8
TRN01994,Transport,DES,modp6144(17),On,IPv6,email,540.6,11.9,0.5,0.37,188.9,Medium,3.9
TRN02640,Tunnel,AES-128,modp4096(16),Off,IPv4,voip,147.7,45.0,265.2,0.16,181.3,Medium,5.5
TRN00270,Tunnel,AES-256,modp8192(21),On,IPv4,dns_query,99.2,4.6,3.1,0.11,171.6,Strong,2.3
TRN00630,Transport,AES-256-GCM,modp4096(16),On,IPv6,file_transfer,1350.3,131.2,71.4,0.93,200.6,Strong,1.9
TRN07265,Transport,DES,modp4096(16),On,IPv4,voip,82.3,54.3,0.7,0.16,109.5,Medium,2.6
TRN03082,Transport,DES,modp8192(21),On,IPv6,web_browsing,325.1,33.9,0.5,0.61,143.5,Medium,4.5
TRN03467,Transport,AES-256,modp2048(14),Off,IPv4,whatsapp_msg,190.3,5.5,3.9,0.26,240.8,Medium,4.0
TRN06431,Transport,AES-192,modp8192(21),On,IPv4,web_browsing,354.5,8.2,18.0,0.51,225.5,Strong,2.7
TRN08376,Transport,3DES,modp768(1),Off,IPv4,dns_query,66.4,3.3,0.5,0.1,154.5,Weak,10.0
TRN04397,Tunnel,AES-256-GCM,modp8192(21),On,IPv4,icmp,67.3,2.3,0.5,0.04,158.8,Strong,2.0
TRN04024,Tunnel,3DES,modp2048(14),Off,IPv4,video_streaming,1325.8,75.3,394.5,0.79,122.9,Weak,8.4
TRN08752,Transport,AES-128,modp1536(5),Off,IPv6,whatsapp_msg,115.2,4.4,12.2,0.25,86.3,Weak,6.1
TRN05544,Tunnel,DES,modp2048(14),Off,IPv6,file_transfer,1414.8,120.2,256.3,0.84,197.6,Weak,9.5
TRN05569,Transport,3DES,modp4096(16),On,IPv6,email,219.5,9.3,8.1,0.33,192.1,Medium,6.5
TRN02047,Transport,AES-256-GCM,modp8192(21),Off,IPv4,email,860.2,6.4,19.6,0.34,112.8,Strong,2.2
TRN04357,Transport,DES,modp8192(21),Off,IPv4,email,695.4,8.5,12.9,0.26,125.2,Medium,4.4
TRN07683,Transport,AES-192,modp6144(17),On,IPv6,dns_query,72.8,3.5,0.6,0.14,168.3,Strong,1.2
TRN02114,Tunnel,AES-128,modp1536(5),On,IPv4,web_browsing,387.8,16.3,23.4,0.36,55.3,Weak,8.1
TRN00028,Tunnel,DES,modp3072(15),On,IPv6,icmp,60.2,1.5,0.5,0.03,187.5,Medium,6.5
TRN02041,Tunnel,3DES,modp1024(2),Off,IPv4,whatsapp_msg,183.5,3.8,0.5,0.2,150.7,Weak,7.2
TRN03929,Tunnel,AES-256-GCM,modp768(1),On,IPv4,video_streaming,1341.9,66.3,0.5,0.56,221.8,Medium,3.6
TRN02939,Tunnel,AES-192,modp1536(5),On,IPv4,video_streaming,1122.8,114.8,418.4,0.59,106.5,Medium,6.5
TRN03217,Tunnel,AES-192,modp768(1),Off,IPv6,dns_query,85.0,0.4,0.5,0.11,123.8,Weak,8.3
TRN04934,Transport,DES,modp1536(5),On,IPv6,web_browsing,473.5,21.6,0.5,0.71,169.9,Weak,8.1
TRN03815,Transport,AES-128,modp1536(5),Off,IPv6,icmp,66.7,1.7,0.5,0.02,102.3,Weak,8.8
TRN00130,Tunnel,AES-192,modp3072(15),Off,IPv6,dns_query,83.6,4.6,0.5,0.13,156.6,Medium,5.8
TRN07269,Transport,AES-256,modp3072(15),Off,IPv4,voip,112.0,40.7,0.5,0.21,54.4,Strong,1.1
TRN06105,Tunnel,AES-128,modp8192(21),Off,IPv4,icmp,50.9,1.7,2.3,0.07,160.8,Strong,0.6
TRN02279,Tunnel,3DES,modp2048(14),Off,IPv6,whatsapp_msg,143.9,7.7,0.5,0.19,163.0,Weak,6.5
TRN04600,Tunnel,AES-256,modp1024(2),On,IPv6,email,1001.5,2.0,1.0,0.34,203.9,Medium,5.3
TRN00014,Tunnel,3DES,modp768(1),Off,IPv6,email,857.4,6.4,22.2,0.34,128.6,Weak,8.7
TRN08293,Transport,AES-192,modp3072(15),On,IPv4,icmp,59.8,1.9,2.1,0.06,106.5,Strong,1.9
TRN04477,Transport,AES-192,modp8192(21),On,IPv6,web_browsing,507.6,19.1,0.5,0.25,83.2,Strong,1.8
TRN08192,Transport,3DES,modp3072(15),Off,IPv4,voip,108.7,49.2,0.5,0.27,239.1,Weak,6.2
TRN01526,Tunnel,3DES,modp2048(14),On,IPv6,video_streaming,1253.8,87.3,871.6,0.52,156.0,Weak,7.7
TRN02366,Transport,DES,modp768(1),Off,IPv6,dns_query,78.2,3.0,0.5,0.13,109.8,Weak,8.2
TRN04649,Tunnel,AES-192,modp1536(5),Off,IPv6,dns_query,87.7,2.5,0.5,0.12,222.1,Weak,7.0
TRN03053,Tunnel,DES,modp1536(5),On,IPv4,voip,151.5,34.0,30.3,0.22,85.7,Weak,9.3
TRN04006,Tunnel,AES-256-GCM,modp4096(16),On,IPv4,dns_query,106.1,4.8,5.3,0.15,230.4,Strong,2.5
TRN06981,Tunnel,AES-192,modp4096(16),Off,IPv4,email,604.4,10.5,12.3,0.39,148.5,Strong,1.6
TRN02341,Transport,AES-128,modp8192(21),On,IPv4,whatsapp_msg,150.3,4.7,1.5,0.22,137.0,Strong,0.3
TRN00375,Tunnel,AES-256-GCM,modp3072(15),On,IPv4,file_transfer,1526.4,128.8,63.1,0.62,163.3,Strong,0.3
TRN07147,Tunnel,AES-192,modp1536(5),Off,IPv6,icmp,60.2,1.8,0.5,0.05,173.9,Weak,9.6
TRN06478,Transport,DES,modp8192(21),On,IPv6,web_browsing,367.2,22.0,0.5,0.79,71.3,Strong,1.8
TRN00526,Tunnel,DES,modp3072(15),On,IPv6,whatsapp_msg,126.4,7.2,12.3,0.18,131.5,Medium,3.5
TRN00940,Tunnel,DES,modp4096(16),On,IPv4,dns_query,94.8,2.7,1.0,0.16,143.4,Medium,2.8
TRN03370,Tunnel,AES-192,modp1024(2),Off,IPv6,email,611.6,4.4,0.5,0.25,151.4,Weak,9.3
TRN05719,Transport,3DES,modp4096(16),Off,IPv4,voip,113.2,45.6,249.3,0.23,133.9,Medium,3.7
TRN04574,Tunnel,AES-256-GCM,modp2048(14),On,IPv6,file_transfer,1433.8,121.8,7.3,0.83,65.9,Strong,1.6
TRN06896,Transport,AES-256-GCM,modp8192(21),Off,IPv6,voip,120.8,44.3,0.5,0.23,135.3,Strong,1.1
